0,0.05871057014417028
1,0.2196767200760857
2,0.13083425200888105
3,0.9363792118010483
4,0.6236123781836712
5,0.06943122193677727
6,0.0
7,0.5844153148080933
8,0.694935164215022
9,0.40729402430248635
10,0.41311732856428
11,0.0
12,0.4031295187993801
13,0.3184428095511485
14,0.9363792118010483
15,0.4690000933206747
16,0.2051166673279435
17,0.5605202400075644
18,0.2682856196294936
19,0.884113699148598
20,0.0
21,0.0
22,0.809966556412415
23,0.0
24,0.8630152897016881
25,0.47847503045431794
26,0.0
27,0.4219203865226579
28,0.9363792118010483
29,0.07839826897867534
30,0.6500332220485789
31,0.0
32,0.40751227782158145
33,0.9558245273890439
34,0.0
35,0.6131471927654585
36,0.16120410911244595
37,0.7181695243377931
38,0.43067655807339306
39,0.3955266384749506
40,0.45934544595554083
41,0.21645738094805564
42,0.0
43,0.5912262409677851
44,0.3718539573761156
45,0.5745168941836284
46,0.4697557950008693
47,0.2840156791447285
48,0.20438239758848614
49,0.39648315146087865
50,0.3010299956639812
51,0.0
52,0.0
53,0.0
54,0.61864657009873
55,0.0
56,0.2640681225725909
57,0.4123144993714363
58,0.21194165676194524
59,0.0760126512478549
