0,0.08750372712995076
1,0.23919165939156042
2,0.0
3,0.8687949224876581
4,0.31088204556583054
5,0.0
6,0.0
7,0.937708058067494
8,0.7261374126646398
9,0.5296347172140421
10,0.41311732856428
11,0.0
12,0.31920241556103235
13,0.0
14,0.7261374126646398
15,0.6992148198508501
16,0.2139862647345275
17,0.20259505072164247
18,0.0
19,0.8687949224876581
20,0.0
21,0.0
22,0.8687949224876581
23,0.0
24,0.642688118971914
25,0.22854179986184528
26,0.16006965043811025
27,0.289598307495886
28,0.8687949224876581
29,0.0
30,0.7261374126646398
31,0.0
32,0.5176573656780944
33,0.7726578571095908
34,0.0
35,0.6131471927654585
36,0.20259505072164247
37,0.34590475968363393
38,0.0
39,0.34590475968363393
40,0.2739238056331516
41,0.23037087856951677
42,0.0
43,0.6062493248765826
44,0.5531464700081437
45,0.857773318451325
46,0.3600546145772339
47,0.33916020527361607
48,0.0
49,0.41607037852292533
50,0.0
51,0.0
52,0.0
53,0.0
54,0.47580096470244104
55,0.0
56,0.0
57,0.5531464700081437
58,0.5176573656780944
59,0.12001820485907798
