0,0.04182625408912625
1,0.10581769555577596
2,0.29807905262372214
3,0.22995947402421585
4,0.19730688215956893
5,0.3774949532219153
6,0.0
7,0.0
8,0.20303779558364932
9,0.23862620380148025
10,0.31963119654465244
11,0.0
12,0.1389158796123889
13,0.08069208464393396
14,0.293655061662666
15,0.31580941517912126
16,0.3086025960918678
17,0.44861206209464144
18,0.35628076947327414
19,0.0654978386181676
20,0.24207625393180188
21,0.0
22,0.21665501793805947
23,0.7262287617954056
24,0.23623981884328712
25,0.27646028512550164
26,0.0
27,0.22555591692021815
28,0.11055201084846414
29,0.0
30,0.31018643856758
31,0.0
32,0.3503667040440872
33,0.35627619991176346
34,0.0
35,0.19342640361727081
36,0.0968881328068374
37,0.21944840841558755
38,0.0
39,0.3564175224397042
40,0.12361441022675353
41,0.18646973306856351
42,0.0
43,0.05595333397781756
44,0.08021827351724288
45,0.2172407274329162
46,0.23451656746230343
47,0.08549723866144028
48,0.0
49,0.5110924847758863
50,0.0
51,0.0
52,0.0
53,0.15101961822780527
54,0.07114209011333761
55,0.1329644152546538
56,0.0
57,0.18953836965473142
58,0.3275532519159089
59,0.23859252472147802
