0,0.431786460789349
1,0.15730719901878784
2,0.40465435263262034
3,0.7979351274590049
4,0.5066530193375532
5,0.3864399240321724
6,0.0
7,0.5924124481592584
8,0.8224386385665116
9,0.6300649680489109
10,0.82623465712856
11,0.0
12,0.606116455611286
13,0.0
14,0.5834276354832478
15,1.0
16,0.6650948327927644
17,0.6026109842838417
18,0.8951133721252833
19,0.6556053824815739
20,0.20257639003178315
21,0.0
22,0.7771701408888777
23,0.36495892693215726
24,0.31327881364525917
25,0.29815485074158127
26,0.174534940943748
27,0.6625212015831955
28,0.9059579361307775
29,0.4464475280211242
30,0.5309746839260979
31,0.07233671617547711
32,0.15060348242684363
33,0.43400771728867843
34,0.4197485142068959
35,0.15328679819136462
36,0.7293930772949234
37,0.7585288438953287
38,0.43067655807339306
39,0.510739640451857
40,0.5179118771270976
41,0.2550241768667521
42,0.0
43,0.6329802190498056
44,0.5280785168892199
45,0.7506486046161392
46,0.5963445229466526
47,0.0
48,0.6131471927654585
49,0.5771730100193662
50,0.0
51,0.0
52,0.0
53,0.5921031144090678
54,0.7258090707737044
55,0.2443619949153148
56,0.7841802768331766
57,0.27487633291429087
58,0.6149651805600111
59,0.4129612892827391
