1,0.31834121936641585
2,0.3305121030347272
3,0.07228293763766466
4,0.7895849798903513
5,0.5477587854680143
6,0.2990609871327856
7,0.6131471927654585
8,0.44713494111479624
9,0.7065269885995964
10,1.0
11,0.24544741974911166
12,0.0
13,0.6851978794449776
14,0.0
15,1.0
16,0.6608397947263839
17,0.2350455494144854
18,0.8041121158688431
19,0.0
20,0.8793599330806279
21,0.3826803184943109
22,0.0
23,0.47164972677667283
24,0.12908097154183754
25,0.5
26,0.4777969189511403
27,0.0
28,0.5562660184266996
29,0.8579599603663427
30,0.042571558820810505
31,0.5673526266178365
32,0.0
33,0.0
34,0.5710200198168287
35,0.0
36,0.19342640361727081
37,0.0
38,0.7417425471166957
39,0.0
40,0.6659966799668502
41,0.5
42,0.5817744828317775
43,0.0
44,0.6131471927654585
45,0.08406376813555874
46,0.7099863693823402
47,0.6412857699441504
48,0.7653606369886218
49,0.0
50,0.2987763160529316
51,0.0
52,0.0
53,0.0
54,0.019192319082691454
55,0.4073120076122924
56,0.2356844675258381
57,0.07979453856244817
58,0.30657359638272924
59,0.0
60,0.4580072331895746
